feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
-1.502970328395153210e+00,2.537396614945734430e-01,4.676931717654331799e-01,1.085786324939347125e+00,9.798315347089543714e-02,-1.504882055775897731e+00,-8.145420070558256898e-02,4.370222740386326410e-01,9.426971134172469347e-01,4.276846490956406344e-01,1.000000000000000000e+00
3.080505395041021610e-01,-3.916485674217908275e-01,2.691269412451073317e-01,-3.431922754974104928e-01,6.215718898560508299e-01,-1.970059466290344230e-02,-1.448160746464318693e-01,3.031315797361693876e-01,-3.924045665569419472e-01,7.026877190634708281e-01,1.000000000000000000e+00
-3.696103360436339691e-01,3.771003939021864704e-01,-2.926281368497835392e-02,1.126050250772168138e+00,-5.139372358848624117e-02,-7.312818152738446154e-01,4.526720683501420650e-01,1.432256353060536447e-01,6.501598569587307974e-01,1.205569310623526014e-01,1.000000000000000000e+00
-1.773032468206881429e+00,1.261921500713991673e+00,-9.057323008626189109e-01,-6.537663386488198336e-01,-5.956612940434921066e-01,-1.558308882590162758e+00,6.211654686953121951e-01,-4.680268469222991223e-01,-4.438302267274468749e-01,-5.004608157294238024e-01,0.000000000000000000e+00
1.374438093170817332e+00,-2.135674213978695946e+00,3.137748533659994621e+00,1.056056809066051816e+00,2.232389141291596657e-01,1.131890179877604652e+00,-1.709300197917116737e+00,2.525800310623767420e+00,8.214110462579664595e-01,4.814472784474244094e-01,1.000000000000000000e+00
-5.489400061628638833e-02,2.855540748576569365e-01,5.211224283793385315e-01,6.452155859500572355e-01,5.556044660034484828e-01,-2.334348490656230207e-02,-8.958510624993393234e-02,1.553426296739387480e-01,8.310018259665274964e-01,4.008824465785340019e-01,1.000000000000000000e+00
8.958068125524881742e-02,-1.973384203073260956e-01,-1.512732836535116976e-01,-1.949082803526810126e-01,1.133770096867064536e+00,1.015329272161751423e-01,-2.908009557462734040e-01,-1.900394462866473733e-01,-2.251080804155103920e-01,9.007637946628024306e-01,1.000000000000000000e+00
5.935567222808618704e-01,-2.940388634664280243e+00,6.559007765297609760e-01,1.947361947187748465e-01,-1.870875644589741621e-02,1.926340116114731993e-01,-2.532872693123984220e+00,5.335331347051286421e-01,-1.168720216147345337e-02,1.902790279313593819e-02,0.000000000000000000e+00
-3.885184530888858290e-01,1.124112719986013476e+00,9.475264621228578488e-01,-7.728776678236091158e-01,4.070522871245351171e-01,-1.501838139483043233e-01,1.061143115637207979e+00,3.908674184628683212e-01,-4.391428906117016973e-01,4.660064378082968695e-01,1.000000000000000000e+00
-9.716567345412858714e-01,-1.379618164788930290e+00,-6.267172245899651495e-01,8.623934723827587634e-01,9.531250453760866659e-01,-7.293998839852291471e-01,-1.080328496996707521e+00,-2.236408756514758345e-01,8.749711564495732397e-01,8.898816521014664138e-01,0.000000000000000000e+00
5.130854200972929657e-01,7.250957868479971369e-01,5.161782871149583896e-01,-6.414815952229522278e-01,4.319225446739406449e-01,5.570791923710340932e-01,3.229584293271923201e-01,4.414182121940599668e-01,-4.794550026563227374e-01,2.505129800502319259e-01,1.000000000000000000e+00
8.004095252276824946e-01,7.542913298135744959e-01,1.188913371474642933e+00,7.083038472010637632e-01,3.514482075415829021e-01,2.617751846641357960e-01,7.794462564423280115e-01,1.027401264095771483e+00,7.019144872958326120e-01,1.745598221480756107e-01,1.000000000000000000e+00
1.070150238316427416e+00,-2.652125924906007307e-02,-8.818746512277181315e-01,-1.630669639437638818e-01,-7.449026448064490769e-01,9.184183624126999179e-01,-3.079781721849308429e-01,-4.323944284769213886e-01,-1.379909953034586800e-01,-4.679415244147424602e-01,0.000000000000000000e+00
-6.751782749743815426e-01,-1.445186707155178274e-01,-7.924199209999612803e-01,-3.079615296390402768e-01,-1.893614666953785663e+00,-7.776956679630105951e-01,-4.959217847822552927e-02,-7.599645028284384152e-01,-1.995962035093828413e-01,-1.371844416784782084e+00,0.000000000000000000e+00
2.132937073729385680e-01,1.205475362224236839e-03,-8.170886310681906295e-01,6.592456684324050631e-01,9.375701376265583864e-01,9.117031538807851554e-02,-1.618377535685318058e-01,-5.388625186777465936e-01,7.603947112587086110e-01,6.713858851366721892e-01,1.000000000000000000e+00
-1.607559864368974134e+00,-7.627247785662142343e-01,-7.691423497872981185e-01,-9.399031011088645471e-01,8.294748419317484744e-01,-1.179174911767902678e+00,-6.833152393590754548e-01,-6.372867044502256162e-01,-6.268588140827910937e-01,3.461422596097081250e-01,0.000000000000000000e+00
-1.938261387728035245e-01,-2.645148413106107599e-01,-2.003862364406753471e+00,6.354180302092263810e-01,-1.239258394853472556e+00,-1.368421897670601961e-01,-1.107577234408118338e-01,-1.639907264928586628e+00,4.744795365008562249e-01,-1.032869935084427038e+00,0.000000000000000000e+00
5.993263026632833501e-02,2.773769379581920713e-01,1.360658595838651008e+00,-1.308820399119112077e+00,-3.019512155820825328e+00,-1.223618917428010711e-01,3.261914301784594739e-01,9.340883991100450423e-01,-7.765838101100597246e-01,-2.290904564891488526e+00,0.000000000000000000e+00
1.838495447536948602e-01,1.800511181510853653e+00,1.238946352939437334e+00,2.096594152746257822e-01,-4.916361856320473622e-01,1.483342670398395402e-01,1.707802759919875069e+00,1.324277725088855329e+00,-3.052435423386018476e-01,-3.222557922168184374e-02,1.000000000000000000e+00
8.071225966373103411e-01,-9.735461997044686511e-01,4.763577693562190962e-01,5.054701591666267424e-01,1.060209907498879778e+00,3.393910142611197278e-01,-7.952876996978656132e-01,3.059862074698611045e-01,8.147907896176882492e-01,6.085763335309715139e-01,1.000000000000000000e+00
2.759660038911077695e+00,3.924159671787670334e-01,-5.089636257074987569e-01,-2.557431219199443606e-02,-1.769075904889118256e+00,2.437781510308521415e+00,3.752229463356818173e-01,-2.672780511868586562e-01,-3.616512687317425256e-01,-1.500574974477409285e+00,1.000000000000000000e+00
-6.947131310890581890e-01,-4.092824381131039968e-01,-5.240883979345924981e-01,1.523548720337219997e-01,-8.224199323822005692e-01,-5.968273087704968338e-01,-4.149734149713481535e-01,-7.942721958420612127e-01,-3.534667327481560983e-03,-7.358166582108358611e-01,0.000000000000000000e+00
1.121030667324471430e+00,2.070649181973595028e-04,-9.300321138626348530e-03,-3.278947165129178498e-01,1.551906838589791338e-01,1.120534522710642467e+00,3.656362845911740461e-02,2.285574490270561587e-01,-2.704992802493481063e-01,3.953136149734834959e-01,1.000000000000000000e+00
8.250982646676345844e-01,-8.671302157109002096e-01,-6.581164890752566610e-01,-3.037260287766646583e-01,-1.345870923473214908e+00,5.547722743148991720e-01,-6.058069629670178591e-01,-3.160509600687936294e-01,-2.722769571669639843e-01,-1.083685038870298545e+00,0.000000000000000000e+00
-8.192578597214977831e-01,-4.762208735446588626e-01,8.743891807127271987e-01,2.625613290019253032e-01,1.935899113675445815e-01,-7.601214854585147673e-01,-4.006386683266022763e-01,7.189981666296424434e-01,4.113312712068511456e-01,-2.659338278041739612e-02,0.000000000000000000e+00
8.508979621679721994e-01,-1.373717883993966493e-01,3.904648499288895791e-01,-1.032217529324962330e-01,2.653623493996284388e-01,5.278810124068085141e-01,-4.706475275380165302e-01,2.669833867155267937e-01,-2.941447260680438158e-01,3.240289361040665783e-01,1.000000000000000000e+00
-5.827586576115820760e-01,-2.438817158276429087e+00,-1.342791621863041462e-01,1.422748136099940108e+00,9.262154022415921562e-01,-2.909721397506506158e-01,-1.884759547354964315e+00,-2.742332862633005408e-02,1.190351872376564923e+00,6.600446177850844975e-01,0.000000000000000000e+00
9.653974845911706959e-01,1.236130721806217858e+00,8.865759096143764617e-02,1.973157074055960636e-01,-6.176518954343501733e-01,6.304317562072414560e-01,1.061816872916065746e+00,5.286842049452078474e-01,4.221014628052609241e-02,-7.389989710190709715e-01,1.000000000000000000e+00
-3.160728560270497645e-01,6.157711497711415571e-01,1.203884437168816213e+00,-1.394462756809995430e-01,-4.501892648514115858e-01,-1.239391983386044782e-01,3.565822245473231344e-01,6.104602099543560145e-01,-5.252882467731632976e-02,-5.387060733363594478e-01,1.000000000000000000e+00
5.279588565972929103e-04,6.012067489291150757e-01,-1.443854816133541830e+00,-2.296180953137238134e+00,-5.505368494915835464e-01,-7.606811244858019405e-02,2.240879919287893096e-01,-9.986783753920079887e-01,-1.849899214469365782e+00,-9.362108870874308320e-02,0.000000000000000000e+00
-1.220712425914158628e+00,-5.081401976473108872e-01,-1.477803188174715288e-01,-4.532484090230133877e-01,1.452467534470745392e+00,-1.371762600709650837e+00,-1.113363280170557856e-01,-3.005477154847577270e-01,-3.440115966818151905e-01,1.238815871906488786e+00,0.000000000000000000e+00
3.267447646023200480e-01,3.004743596108283565e-01,6.222071440434019385e-01,-1.138833117780769122e+00,1.039111787420268662e+00,1.473329981245628528e-01,3.386685898675431128e-01,4.937820359747753240e-01,-1.021051460717484538e+00,8.528414410267236567e-01,1.000000000000000000e+00
-7.576428653545988490e-02,6.704806172412125509e-01,-1.071857233040155455e+00,-1.553758766016064330e+00,8.178896580250285542e-01,-2.964330721009375558e-01,4.905682876086280841e-01,-9.070618102478569256e-01,-1.345019802832068123e+00,6.043329792576136450e-01,0.000000000000000000e+00
3.764095260975166002e-01,-9.020515543575103878e-01,-8.696630812746943828e-01,1.125434784414769407e+00,-1.189411892867327847e+00,3.079081656144808110e-01,-9.490478201155057025e-01,-7.813941165793066856e-01,9.578023303373008890e-01,-8.930997458701026570e-01,0.000000000000000000e+00
1.642672953255963408e+00,-9.006207346478687370e-01,6.383919256083829818e-01,-3.286184757489846175e-01,6.031874310823430729e-01,1.076056815469872863e+00,-8.848595534025641696e-01,5.086205146761605400e-01,-7.415167944797887434e-02,5.385971340663733287e-01,1.000000000000000000e+00
-5.441140021141925853e-01,-1.627929060722942134e-01,4.091917539572113155e-02,-1.002187455781472725e+00,7.408243454201256517e-01,-2.500961815484308293e-01,1.302837544994108754e-01,-1.940988887389811512e-01,-9.214058314647477488e-01,6.510932419775656843e-01,0.000000000000000000e+00
-5.132135664715851142e-01,-2.285999153400185835e-01,-9.943493746085122487e-01,-2.562333658795310498e+00,-1.910277626001690154e-01,-4.287860252478735701e-01,-1.553475440984056766e-01,-5.896434124612164318e-01,-2.223620435950830476e+00,-1.298531920245846183e-01,0.000000000000000000e+00
2.412615421612915867e+00,7.846042878980238333e-01,-1.926037973439463993e-02,-2.628908292082676734e-01,2.246589281204637925e-02,1.894573138338584872e+00,5.175660169182778603e-01,-3.742370060272357524e-01,-8.762063023224675451e-02,1.917323819107469296e-01,1.000000000000000000e+00
5.471191151752099469e-01,-1.180812815308844854e+00,1.114321694668872098e+00,7.153813154412440589e-01,7.181857257079344858e-01,5.688737196976845212e-01,-8.427124060021446983e-01,9.994102583007661300e-01,5.658042737414573642e-01,5.791694497664938712e-01,1.000000000000000000e+00
4.384757388097272890e-01,1.961665769398990289e-02,6.728612359668196818e-01,5.918141337413779235e-01,-3.540407109410237951e-01,5.435619778629543486e-01,-1.471863113340727558e-01,4.729818182665415649e-01,6.395509337902927083e-01,-4.788203358633467133e-01,1.000000000000000000e+00
-5.736017728969009521e-01,1.018562952619866957e-01,1.549020151495187347e+00,-1.239107075653900880e+00,-1.467525265752440022e+00,-4.629011686714510909e-01,3.816536422656648941e-01,1.005031142434659186e+00,-1.172445103197350180e+00,-1.296504790782125660e+00,0.000000000000000000e+00
1.647608412365167418e-01,5.088770185601806245e-02,1.733416643704082105e-01,2.439531979085002578e-01,-2.232022546348051140e-01,-2.243138692064469697e-02,3.112702684641593942e-01,1.791500056160656162e-01,-1.607252267578858917e-01,-5.743655424057865222e-01,1.000000000000000000e+00
1.489863438602082146e+00,-1.600903978476515555e+00,-8.284970247802460053e-01,-1.032547601490473727e-01,-1.643188811154167039e+00,8.370968276592400947e-01,-1.374037997021767765e+00,-9.741878371654923985e-01,-1.892046244845047298e-01,-9.091876257148552298e-01,0.000000000000000000e+00
-1.758544044320711486e-01,1.661470165728017978e+00,2.088648829596178799e-02,2.307009057186834855e-01,-1.260164765172580248e+00,-2.778934749526928982e-01,1.203442083176242461e+00,2.465195498069636809e-02,3.129020272194363295e-02,-8.355808937475268650e-01,1.000000000000000000e+00
-6.163614080394774764e-01,-3.751963803239369843e-01,-3.177150967562340500e-01,1.281643795003768682e+00,5.576910607251245322e-01,-6.165315757611742331e-01,-8.237837439976052334e-01,-5.387474589672980319e-01,1.009557355986955063e+00,2.801387495542522199e-01,0.000000000000000000e+00
-1.111457956937031977e+00,2.465047784320048840e-01,4.982217484967851329e-01,1.140149038521266478e+00,1.580540686568373543e+00,-8.677548749511662107e-01,-9.911233156466961458e-02,4.908318156609943750e-01,7.847501879629352750e-01,1.208063579375278751e+00,1.000000000000000000e+00
-1.015094191827868642e+00,-8.108575112103382221e-01,-1.257577858914616264e+00,-2.340198591069812262e-01,4.663583744463342118e-01,-8.811047296899003900e-01,-9.165799639598217752e-01,-1.190933753857768229e+00,-3.901249701829520578e-02,2.457114047157807346e-01,0.000000000000000000e+00
9.873345165891018738e-01,-7.595102364252276361e-02,-3.198475232548439462e-01,1.517579922487403699e-01,-8.351429016300230268e-01,9.274542076815670555e-01,-3.372275071654101675e-02,-3.460768220097369952e-01,6.377634131448906007e-02,-3.596048790291951347e-01,1.000000000000000000e+00
2.089538721694773393e+00,-1.607661027118058694e+00,1.847405788957244555e-01,2.023606219229639347e+00,6.799844559997768843e-03,1.549034323101680988e+00,-1.351375562582719070e+00,2.065823407052119753e-01,1.648979875138491646e+00,-2.785355572061875007e-01,1.000000000000000000e+00
-1.900390350014944663e-01,-3.574454228104271825e-01,-1.803916817624078295e-01,1.372848474676530151e+00,-2.211861911329506825e+00,-1.634394613717839451e-01,-5.550234357313900135e-01,-2.988217677783734372e-01,1.129805691429413006e+00,-1.746594317299849708e+00,0.000000000000000000e+00
1.533433701296325502e+00,-1.423957152450145092e+00,-2.666523292344147866e-01,-4.292444202986618329e-01,5.885532697707197558e-01,1.463544449676438264e+00,-1.195398530453027464e+00,-2.249146633211923374e-01,-3.044045177564920213e-01,4.491370473036062627e-01,1.000000000000000000e+00
-1.598124351883747574e+00,4.621726660819428512e-01,2.024309623286852489e+00,-1.363174004592810462e+00,1.897061676103956596e-01,-1.210134438716004901e+00,4.708055623950239688e-01,1.316681598380511353e+00,-1.095365025765243194e+00,3.171326602301393627e-01,0.000000000000000000e+00
-6.619821777966090615e-01,4.258872061930357722e-01,1.914777741575205902e-02,-6.414869090443096056e-01,4.878722848710739801e-01,-5.415932505750001846e-01,4.462776349375460194e-01,1.414933426518327486e-01,-4.110693891533850897e-01,3.694959823519202158e-01,0.000000000000000000e+00
1.804348109786743093e+00,-1.909037917272986828e-01,7.197579421481818951e-01,-1.293272957871163698e+00,-9.564363768180087488e-01,1.323089599442359043e+00,-5.326570895536151262e-01,9.287891148286997467e-01,-1.193749393062092601e+00,-1.116790876785493936e+00,0.000000000000000000e+00
4.724062778803773677e-01,1.484116028535964915e+00,3.556133487856599773e-01,-3.130580305231543403e-01,-7.085945766459172132e-04,2.512787429613065338e-01,1.161640126732005784e+00,8.429324526105200777e-01,2.943716091225306863e-02,-5.079044258980489057e-02,1.000000000000000000e+00
-1.250407733969717494e+00,6.045153263553667555e-01,8.823330623234091341e-01,-4.520903328330803661e-01,-4.700421477595014830e-01,-1.170448837766163486e+00,2.069441056899714582e-01,7.241000791920152446e-01,-4.089797429401713647e-01,-5.704661617962661913e-01,0.000000000000000000e+00
2.658782296520484922e-01,-4.367197360405954965e-01,-6.613261462582245565e-02,2.099721789166515418e+00,-2.470257007459966681e-01,1.045012105650589551e-01,-1.690300494044217339e-01,1.047347364587793428e-01,1.417467603753476135e+00,-1.817046512854852136e-01,1.000000000000000000e+00
-3.583401520212223246e-01,-6.475418056351593954e-01,7.441919714999367663e-01,-1.812241732181029963e-01,-6.493730383214260105e-01,-1.355389538681149864e-01,-3.612041612374278232e-01,2.392284426184516644e-01,-1.073646671761277899e-01,-2.326630233530755931e-01,0.000000000000000000e+00
1.321304032273012075e+00,1.419603004513637190e+00,-6.004235657387051450e-01,-1.866539951360616234e+00,1.007513689836922133e+00,1.012665571559955957e+00,9.560769583460182464e-01,-1.797919873298465809e-01,-1.663468057577989878e+00,4.581259030230822038e-01,1.000000000000000000e+00
-6.846298257600039738e-01,7.906255991627686441e-01,-1.970103817711835736e+00,8.925973382993093175e-01,-1.211171929280781212e+00,-8.176584744842494423e-01,4.792914388501349765e-01,-1.420837353224647437e+00,8.471447775412224157e-01,-1.128982090504605740e+00,0.000000000000000000e+00
7.307641190665244979e-01,1.427306783643410813e-02,-9.539394193966449498e-01,-4.070363129267804969e-01,6.863184569567007953e-01,9.382451538651762624e-01,-8.083495583051414357e-02,-8.599382245075625208e-01,1.162920648670510149e-01,4.385161748086613409e-01,1.000000000000000000e+00
1.058944531152342661e-01,5.844129804724843558e-01,1.976440584515485543e+00,-1.564241611711051361e+00,1.617212574968623917e+00,1.487086007212199967e-01,1.697170543171977464e-02,1.828588627670190370e+00,-1.408707707680411092e+00,1.217443840892256990e+00,1.000000000000000000e+00
1.043559375232129272e-01,-8.987840483231281929e-01,-1.330313625738989813e+00,-1.891203907770334924e-01,9.216501119244593365e-01,-1.979039300840634286e-01,-6.518336039703872542e-01,-1.115146115920260250e+00,-8.482184597682984606e-02,8.853452223606163018e-01,0.000000000000000000e+00
-1.275491203775342142e-01,1.511154930247347483e+00,-1.451175690051558886e+00,-1.208894784605456067e-02,-1.252393444413119061e+00,-1.904090817501921107e-01,1.154355034929851920e+00,-1.252545588644158547e+00,-3.607722760177691224e-01,-1.036623639042772771e+00,0.000000000000000000e+00
3.636318826249678726e-01,8.868873900973003321e-01,-4.207617936810532644e-01,-2.604213856627134227e+00,1.989481467964945294e-01,3.130827826656578661e-01,9.035449285914121109e-01,-2.415424498593443936e-01,-1.992590039413438152e+00,2.423190625812846610e-01,0.000000000000000000e+00
4.367385517335092837e-01,4.042947549616974223e-01,1.235782191822154097e+00,-1.071053679649048851e+00,6.802161054504494153e-01,6.903092600462827910e-01,1.037539603768474761e-01,7.759548534916596019e-01,-1.033985703679176860e+00,4.190182756140043985e-01,1.000000000000000000e+00
1.192507512477974929e+00,-1.778587584006516842e+00,3.196518259189772282e-01,-5.041798310076714973e-01,-8.152267310164588998e-02,7.323835183306061092e-01,-1.546694656855199801e+00,4.600464136151714012e-01,-5.283107884930335896e-01,-1.923326939772922184e-02,0.000000000000000000e+00
3.476764835383363561e-01,-4.872285641135523093e-01,-6.757080791616117965e-01,3.415241748802459731e-02,-1.087245938862802408e+00,4.733493307018583618e-01,-6.910879028986649519e-01,-7.517644257146580689e-01,-1.929353639775458762e-01,-7.142372249146990981e-01,0.000000000000000000e+00
-1.085825128885185453e+00,6.793732829565033438e-01,-1.148794035158656079e+00,6.663125009092119022e-01,4.625912928539511748e-01,-5.887628177136798868e-01,3.426405136663521755e-01,-1.129046186091562154e+00,6.794802459383165738e-01,2.236131243357433185e-01,0.000000000000000000e+00
-1.725806728790596711e+00,-6.775646523356551043e-01,1.194109403047372453e+00,-9.811655311396816348e-01,-4.644042623093876387e-01,-1.506376244047391344e+00,-7.784481210821677655e-01,7.733495647562311781e-01,-5.834715534170928919e-01,-2.152517858862072475e-01,0.000000000000000000e+00
4.620608932518964762e-01,7.833905092825954597e-01,-2.515388860444957020e-01,-5.975101946916415718e-01,1.422369861698507654e+00,3.141459908294705339e-01,8.259071431953654008e-01,-4.933110133237217365e-02,-4.733311128216117769e-01,1.148370443104320016e+00,1.000000000000000000e+00
1.738899663797578876e+00,9.788580507817954413e-01,8.531814256502405491e-02,-8.082657216409263601e-01,-8.304444065565652622e-01,1.183857881563309178e+00,6.434340708751580262e-01,-5.510055825192225476e-02,-8.194979183798850597e-01,-4.552634771488017207e-01,1.000000000000000000e+00
5.225141052657574781e-01,4.183982208886837251e-01,1.401598592946429411e+00,6.504500925361392794e-01,-1.503080301759818216e+00,3.773190559965450830e-01,3.595537136598697114e-01,8.516797174837098527e-01,8.382646812496838962e-01,-1.242748221423249255e+00,1.000000000000000000e+00
1.051947617722918560e+00,-9.980606273144129181e-01,-3.839712719523515894e-01,2.502002062516944791e-01,1.995667489783964355e+00,8.342400993097487394e-01,-8.746011826238913045e-01,-4.283130175490408864e-01,5.007813945042438597e-02,1.672782922859591181e+00,1.000000000000000000e+00
3.109918556005360823e+00,6.067230591361827408e-01,-1.831966187203878660e-01,5.345056484805502661e-01,8.876554258738360570e-01,2.619864844420762839e+00,2.314853941063836351e-01,-1.529657691124076679e-01,-4.801941201047432717e-03,7.020030943633629450e-01,1.000000000000000000e+00
-3.206676255571916934e-01,1.795211355912322171e+00,2.300707591914020744e-01,4.977430890913942529e-01,6.659242520544613742e-01,-3.849740624166406167e-02,1.402509000095529368e+00,-5.213788937975538662e-02,4.898722732645290900e-01,5.134969492354533038e-01,1.000000000000000000e+00
4.215866106144556813e-01,8.389405004696124379e-01,-6.172531865469234047e-01,-5.583017539460305434e-01,-1.100154232971694901e+00,1.876500755672351750e-01,7.909730667484089484e-01,-7.241387710444073811e-01,-6.675963378851277330e-01,-8.283373007322180070e-01,0.000000000000000000e+00
4.395012306202263908e-01,7.789365035121140757e-01,4.577728661518857822e-01,1.674492433347537279e+00,-5.596018829046554843e-03,-4.186402834901764569e-02,3.815973243010208904e-01,7.884775597414254156e-01,1.537315705377864994e+00,1.028846787817434827e-01,1.000000000000000000e+00
6.687416555925126405e-01,-1.091700876139314325e+00,-3.870997024744010084e-01,6.955377575657775147e-01,8.491021107431440118e-01,5.307443686187617304e-01,-7.115381427651756852e-01,-4.817928427422981663e-01,4.802026667179383201e-01,4.293687062097142348e-01,1.000000000000000000e+00
-2.939669476641822432e-01,-7.159925185806682857e-02,-1.517873746680809433e+00,-3.570292008066093814e-01,8.903831635197861916e-01,-1.764660521376177071e-01,-2.272235857819926985e-01,-1.278907471099248960e+00,-1.648807125364483150e-01,9.990332525794044516e-01,0.000000000000000000e+00
5.752050161065662692e-01,5.006657213812096829e-01,4.977368718096007727e-02,7.063158628176451764e-03,-6.603211394734470607e-01,5.100475504222613532e-01,3.039357918903996536e-01,-3.362845041508908533e-02,2.859505962129726964e-01,-9.001895196887172990e-01,1.000000000000000000e+00
6.988284202025347724e-01,4.209729443893898138e-01,4.920188479927992686e-01,-5.260348426675803823e-01,-2.153342919871244376e+00,4.937280866602190565e-01,4.429149801135213727e-01,3.093437168401511062e-01,-6.625996470582086184e-01,-1.859636757844774779e+00,0.000000000000000000e+00
1.097152711753695664e+00,-4.788374560084041609e-01,-8.627757640431206188e-01,6.934789119139936897e-01,-3.920126399191296018e-01,9.026725893357434582e-01,-5.157571962506208862e-01,-5.659512632406761279e-01,4.415957033527139197e-01,-3.324639260882838454e-01,0.000000000000000000e+00
1.059936384046621827e+00,6.170059495766975211e-01,6.835693232004775854e-01,-1.365955711200534273e+00,1.211943985386400469e+00,1.151038068907747070e+00,5.011197315285311760e-01,7.364840486547918896e-01,-1.107898783491840122e+00,1.052026382126310056e+00,1.000000000000000000e+00
2.612505312338560537e-01,-3.692771392462031455e-01,1.433884673422510803e-01,-1.776235232898319971e+00,4.086528114806708412e-01,2.853472587795866655e-01,-3.583598771545810080e-01,5.351988756748246590e-02,-1.113477922511787455e+00,6.421567547328124181e-01,0.000000000000000000e+00
-1.029371508182071571e+00,-1.352670285843534437e+00,-1.522359186217891125e+00,1.112688374989925233e+00,-6.292633936927887195e-01,-8.981708915462740528e-01,-1.056262627334063842e+00,-1.465183006292782641e+00,7.584741564038510742e-01,-8.750690125992524049e-01,0.000000000000000000e+00
1.533727709916499204e+00,-5.358014630522978106e-01,-1.707357957592946729e+00,-1.116524439948659131e+00,1.235811620006938671e+00,1.126942604514000301e+00,-9.047889915465375799e-01,-1.110998320504576808e+00,-1.012120291148728812e+00,8.871104703276088133e-01,0.000000000000000000e+00
-1.558981779366675202e-01,-5.482872964906009283e-01,1.600182258527876877e-01,5.017827361675449849e-01,1.117398815902460596e+00,-1.586890138848801590e-01,-8.045662002340973062e-01,1.089463624428936295e-01,4.970543040451976813e-01,4.685523551621155192e-01,1.000000000000000000e+00
1.448499229892926010e+00,-3.597686457890857947e-01,-1.326047686082038490e+00,-4.134651611232760260e-01,2.602805065828861508e-01,1.486147376280468890e+00,-1.646215154219010102e-01,-7.147737858941971556e-01,-4.462178740407349853e-01,2.145488000483584679e-01,0.000000000000000000e+00
-9.637589262106108778e-01,-9.571509148950428925e-01,3.437878815498854324e-01,-4.865235157045114806e-02,3.279699541158651033e-02,-8.076672828737282428e-01,-5.582844507862243510e-01,-1.740868742731241370e-01,-8.416704676837617749e-03,8.057431322927532946e-02,0.000000000000000000e+00
-7.584953347000694679e-01,-2.304007142057673263e-01,-9.242331442683043852e-01,8.901984111247868148e-01,1.035249334723752579e+00,-6.107551366641971180e-01,-3.664179120709181170e-01,-7.003058711579794871e-01,4.018512447062041471e-01,1.146358616213252635e+00,0.000000000000000000e+00
-1.846187862238093835e+00,-9.295108601924100267e-01,-1.496529255090079058e+00,-6.500239344068982072e-01,-8.343796979036086081e-02,-1.573413003977735647e+00,-7.924143585881550100e-01,-8.135021372968218589e-01,-7.715315901419939060e-02,-4.262342365359787777e-02,0.000000000000000000e+00
-1.449645219698530108e+00,-9.218598131253129546e-01,-1.003957372081498267e+00,2.072673293989439613e-01,6.934433703625042522e-02,-9.399195042704312497e-01,-6.785439999197901972e-01,-8.738187247528302892e-01,-1.037279825427254720e-01,2.642804955174762327e-01,0.000000000000000000e+00
-7.217375533372533125e-01,1.768208721393979832e-01,-5.466800845872653580e-01,-2.716551103260532729e-01,1.673452090298537032e+00,-1.854225917208677243e-01,2.801002180432591859e-01,-4.824427523367394999e-01,-2.816746290588842960e-01,1.455529088546641647e+00,1.000000000000000000e+00
1.340461051790347913e+00,-1.299581236927597638e+00,8.297324178791745108e-01,8.113965544915920924e-01,-1.148263288752618294e+00,1.162491451318556024e+00,-1.445200443876247798e+00,7.228882726214074239e-01,6.426210364248547968e-01,-1.005660270403128331e+00,1.000000000000000000e+00
8.187776437548606179e-01,1.537931918412552834e+00,-1.122544806244413884e+00,-9.175028210142636143e-01,1.017661466843502449e+00,6.715766957609736743e-01,1.053137485334366907e+00,-1.009795008772522484e+00,-3.514646299400518981e-01,5.323370241163941641e-01,1.000000000000000000e+00
2.714953108256479841e-01,5.514762752395232503e-01,3.405892164004967748e-01,3.906959209281441470e-01,-1.326472128311082965e+00,2.245528152953653600e-01,3.746651442216436534e-01,2.100569867098508736e-01,4.758758055596734593e-02,-1.006177242990504261e+00,1.000000000000000000e+00
1.047317706621448297e+00,1.169589992427773506e+00,-2.293907440680277576e-01,-4.347694981386242968e-02,-1.531107502555722588e+00,3.609928075400097303e-01,1.076300033389428812e+00,-2.510756140927027924e-01,3.619592672446602100e-01,-1.523306405473650926e+00,1.000000000000000000e+00
5.142547560178349908e-01,5.720574417141440771e-01,-6.219101699931100374e-02,1.124353359870502667e+00,-3.340772309799405204e-01,5.604339776712314869e-01,9.573320501156141749e-01,-1.752369604847234252e-01,1.050918052116806667e+00,-8.220370250023645298e-03,1.000000000000000000e+00
5.646059258936002578e-01,-1.019664338692115590e+00,-2.355215087423812026e-02,-1.743542579028358463e-01,2.253079220409414107e-01,4.785180239140489622e-01,-8.613326163156360682e-01,2.269295893407213549e-01,-5.606434143761947209e-02,1.478339172253883560e-01,0.000000000000000000e+00
-3.695269288333583035e-01,-1.314725956716678024e-01,8.260471714415063005e-01,-4.367642372382174454e-01,-1.606577100738679320e+00,-2.099531329345416253e-01,-3.865735689581319412e-01,7.530533436124919877e-01,-5.463381271941650796e-01,-1.046226198288660481e+00,0.000000000000000000e+00
