feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,target
-7.624441819389206065e-01,-6.167633789232493946e-01,-7.150477977968191512e-01,-7.934374749865712173e-02,1.206810364579267852e-01,-1.481611406817893162e-01,-2.213229345215707855e-01,7.604916235056935481e-01,-2.292089249254466721e-01,-1.650158106337344943e-01,-1.765602710261061359e-01,1.543287732951268865e+00,-4.912146248257469594e-01,5.962961069415347870e-01,-7.483776939374608972e-01,3.499448314252626702e-01,5.462331917883374022e-01,1.084259286802738753e+00,-3.842681692925648540e-01,-1.113962564825181412e+00,-7.839853232605751288e-01,9.645415731366716594e-01,2.081751612486672620e+00,8.344534120127188315e-01,-1.262139429788351697e+00,8.006528811128376111e-01,-9.437910910215414617e-01,-3.491426171312393967e-01,1.872310768652940827e-01,3.553688554709644731e-01,6.544209467121667179e-02,-6.011121470495880414e-01,1.059958264674333961e+00,-5.275664048972596998e-01,1.254512745361989090e+00,-1.359379890789666812e+00,2.155303419444228874e-01,-1.226150963231531943e+00,-8.340826319926367693e-01,-5.130122089334180346e-01,1.520605454730974193e+00,1.308024666102326927e+00,8.742487625571961907e-01,3.328575021686556307e-02,1.880589493713430704e-01,1.266479161831356226e+00,7.013052862067984394e-01,1.800842337075660160e-02,1.486671580016280192e+00,8.145295361635145337e-01,2.424198658390180339e-01,-4.589767802484813197e-01,-5.492422532930129053e-01,-3.361753552002796352e-01,4.569908857619853770e-01,8.357828159328065665e-01,-1.444291845551036291e+00,-1.946598677651229181e+00,-9.514898065921323367e-01,-4.076766133753463861e-01,1.195947200656193532e+00,-2.804181679831879714e-01,2.547733489718923550e-01,4.179045119876712011e-01,-1.023570860171019614e+00,1.459888831878270343e+00,-6.648058859799196307e-01,1.559791455966280438e+00,-1.261760014637152705e-01,-3.375032976131062123e-01,-1.110789183656301304e+00,1.972852911985806534e-01,2.254382394035939097e+00,4.135882904020028450e-01,2.704368719489045336e-01,-6.666036257891583272e-01,5.919837486117801584e-01,1.576178071229491773e-01,-6.283447474147266232e-02,4.947947843285097624e-01,-1.815845978819892625e+00,-1.005244923951781888e-01,-1.197027845118704192e+00,2.889849831994338591e-02,-7.241993756333546806e-01,-6.558398505612038631e-01,-1.333441282785700510e+00,1.115664971246820736e+00,-6.777464982678785832e-01,-6.242386236337542638e-01,1.530615071172418018e+00,5.679574327665837252e-01,-2.034639238011981988e+00,1.385360171721815137e+00,1.647890641699302883e+00,1.554376088256347543e+00,6.681892430111305847e-01,-1.101709759931011945e+00,-4.922550734819194918e-02,-1.448445302383039701e+00,1.000000000000000000e+00
-8.660160555020701700e-01,-1.110886723962726474e+00,-6.270304551895191647e-01,1.639538902114629215e-01,-4.449119491655131320e-01,-4.878617552899782162e-01,-2.908944447234684816e-01,1.499472679551881571e+00,2.163755502350803273e+00,-4.506961798191899682e-01,3.360742024969569086e-01,-8.412779625566461084e-01,7.676513048565077879e-01,-4.764500619277429183e-01,-7.111048630897971456e-01,2.001587265815696792e+00,-1.356069242991605694e+00,-2.452827354687973749e+00,7.348302461490009430e-01,-3.676284109531413047e-01,-6.459965792539220653e-01,2.731659000440644025e+00,7.302265725826957432e-01,-5.851409750547614808e-02,-7.079316397276982364e-01,4.457878488316868171e-01,-1.732852629194349570e+00,-5.161014389718013851e-01,-3.709896979779544329e-02,2.134918316969355023e-01,-1.424313367941093256e-01,-6.932112437288963092e-01,9.206621456615382559e-01,-1.651653564199122348e+00,-2.779238720150940534e-01,-5.179305623209891074e-01,1.011843100042665755e+00,-4.588830943293646381e-01,4.376635567773104474e-01,3.330467961594124615e-01,-1.835118342107119771e+00,-6.564738490962612749e-02,-1.742735821774752614e+00,3.512852184542320511e-01,-7.303215339771692571e-01,1.186669576849397334e+00,-1.807680998779617187e-01,-7.700563022042353767e-01,1.199858866194916773e+00,-8.718901647083530104e-01,8.946950613476398750e-01,4.675286740181330281e-01,-3.654316225996045997e-01,-1.335977805513642203e+00,1.241662541817342813e+00,5.004640573593597264e-01,-7.719480207601692179e-01,2.446056845945902558e-01,1.006161898732486071e+00,1.120187941968872475e-01,2.383988326530968871e-01,1.032003743804027929e+00,1.537262774303176371e+00,-1.195991749618007249e-01,-1.337442865328409392e+00,-1.302576313576045974e+00,-6.909928128398913350e-01,-9.348915264189839869e-01,-1.682468896100684397e+00,1.847825003131548627e+00,5.280992622763336364e-01,-5.237975968349914968e-01,-3.251684239197868975e-02,-1.786399087503441896e+00,1.157321897908741848e+00,-1.949610391543714849e+00,5.100277816442633227e-01,-1.838422154748300397e+00,-4.140080951192600667e-01,1.242688872270891753e+00,-1.633952091641769133e+00,-1.487089002186397224e-01,6.277706757271868110e-01,4.641695003443851997e-01,7.018599977836277592e-02,4.957635123381982645e-01,-6.108239556042889262e-01,1.932795855332997359e+00,-1.610617852891835344e+00,1.162070744328774552e+00,1.894945367835162153e-01,6.171092313643493643e-01,7.945460175837395500e-01,5.556286034632429427e-01,-8.110217605589711276e-01,-2.862696894887815091e-01,-1.451589667058831523e+00,-2.984957260114226019e-01,3.225189948084425939e-01,6.071282753567033286e-01,1.000000000000000000e+00
3.914343449942616071e-01,-1.755089741430134520e+00,-5.621739324207282174e-01,-6.622494893675275884e-01,-1.310167933243358229e+00,-8.359334011037601320e-01,1.279180369509581774e-03,1.413788520778427982e+00,-9.530643292089957530e-01,-1.128864435005697997e+00,-5.994724436445539872e-01,3.374663870861108195e-01,1.223707890358542993e+00,-8.650890768996963298e-02,-1.445878745952011268e+00,-1.233082828280050336e+00,1.882813886599442876e-01,9.952543946760565863e-01,1.815741924841282495e+00,-1.182400834902735731e+00,1.397743812843191269e-01,-1.029845037245199491e+00,-8.986266755846266108e-01,-9.833117322748412548e-01,-3.342611647745342141e-01,-8.822790859724706225e-01,2.478846056933467157e+00,-4.596757832856721571e-01,9.877781108594927417e-01,-6.595276746347985553e-01,2.233240529868227853e+00,3.390649814188290145e-01,8.369317295280226388e-01,-5.910775096059383005e-01,9.764406051023759581e-01,3.348890258179179624e-01,-3.789775458752044912e-01,-1.079891436429631035e+00,-2.375435109695748503e-01,-3.231434786224673950e-01,8.690282765864256742e-01,-2.322488655976624183e-01,-1.921543703284485316e+00,6.461800485031812258e-01,1.293166581938291371e+00,-1.666067485028440487e+00,1.804730613396054117e+00,1.396651803153351024e+00,-6.308806651329710302e-01,-1.117159606817646367e+00,1.052977456925216826e+00,-1.369649179538067640e+00,-6.683405782174064447e-01,-1.315129741506285921e+00,5.907809480906101376e-03,1.465185143372127907e+00,3.749168343513272217e-01,1.018074498722824517e+00,-3.518024755346840782e-01,9.730282936184553311e-02,-1.226437764649530138e+00,-9.688592853831544394e-02,-7.459701096565426459e-01,-1.602702983762717970e-01,-2.290120726179694366e-01,-3.144398780140150729e-01,2.107556999930173092e+00,1.767544652711926512e+00,1.416142381541742656e+00,1.795058967497257463e+00,1.419302649277867090e+00,-2.237733411017301874e-02,-1.249096050391881735e-01,2.354002505205797791e-01,-2.106849187154133385e-01,-1.040045381432452176e+00,2.966052555470143348e-01,-1.566121083553330795e+00,1.376416404563598206e-01,-9.947728850761445862e-01,-8.103887037070052479e-02,1.912034425391352932e-01,-3.528534714028189190e-01,-1.640510862870654840e+00,-1.188018833449516976e+00,4.582436216800501727e-01,-5.574421938468870907e-01,5.608497527843965269e-01,9.701291631568444152e-03,-1.978318911104774147e-01,3.476435881215277357e-01,-6.748970718948092973e-01,4.003949180730848045e-01,-4.195070824803588949e-01,2.536285559039435089e+00,-1.133935617136083929e+00,-3.572486300640431711e-01,-3.169069969525544761e-01,-1.351865561060869858e+00,7.258125890985260842e-01,1.000000000000000000e+00
-4.287240810805829083e-01,-2.379778221675134198e+00,6.951285715453334735e-01,-6.361687813528559277e-01,-1.049014229197664794e-01,6.768225798558584749e-01,-3.647065850221146155e-01,-3.728966394065870160e-01,2.464701984322164474e+00,-2.153745748134923144e+00,-1.285965486629444765e+00,-1.092060934925444426e+00,1.789022740909009812e+00,-6.446133060420489169e-01,2.402088748456703005e-01,-4.740782029223237215e-01,6.032003423308875956e-01,-1.271354771149356584e-02,2.530991961995718298e-01,1.287246371303180537e+00,4.402696468489650794e-01,-7.350673774562619389e-01,3.120670490885750215e-01,2.418652748347886128e+00,5.649704690037578025e-01,1.519096549790021344e-01,-1.370552952760700771e+00,7.244185306649546519e-01,8.722268801817192330e-01,3.127231467873002879e-01,1.140941190937979494e-01,2.832539681173934731e+00,8.554277491244064446e-01,1.240028261842963442e+00,6.688215442182134096e-02,-1.315944180380556883e-01,6.320990777021411322e-01,-1.325428622029309889e-01,-5.043398467809789149e-02,4.632056818743620075e-01,-5.128098456173313391e-01,2.204092150596171917e-01,8.008414652605096162e-02,9.670256374540333599e-01,-6.113143381520735886e-01,-1.999931905277460231e+00,-3.106349201426753526e-01,3.972860227247470566e-01,9.641074571602367138e-01,-6.928430027718153195e-01,5.420998596428897587e-01,1.135154365618032291e+00,7.512506631054899353e-01,-7.906351034457482774e-01,-6.832263748373682555e-01,4.350034496746448265e-01,1.625340312125099773e+00,1.416515938242158927e-02,-1.653277193295739356e-01,-1.369617465112916266e+00,-3.642868798242004380e-01,-7.152381539177878889e-01,2.719937418290921047e-02,-1.512823992935167672e+00,-3.285904543937094302e-01,-1.008934345761186346e+00,9.402293058388486724e-01,-8.591723578764830505e-01,-5.723492376497427703e-01,2.821265259546083537e-01,-4.537155775039246053e-01,2.359452622486323925e+00,9.305151572794222448e-01,1.720657831421831471e-02,3.681013854470050473e-01,-2.355423187635586224e+00,1.231725173710495946e+00,5.118966697671698540e-01,-7.315782292742253889e-02,5.658496827544212682e-01,6.878492438428067679e-01,-4.163725173362490262e-01,3.801620411617507300e-01,1.048724541486700357e+00,4.548977432022152101e-01,-2.526059872373389581e-01,2.966507616578670792e-01,1.382239063622634268e+00,7.839759410154510944e-01,-1.163067154272042325e+00,5.866838142124214395e-01,4.541579051918560594e-01,1.164113523711569842e+00,3.281951292980089807e-02,-3.693402913986854053e-01,-1.368164814456942269e+00,-6.945944069912874941e-01,1.207945569752294279e+00,1.979564866991803118e-01,-9.978781342697644330e-02,1.000000000000000000e+00
1.295623782592555395e+00,1.089602467345984982e+00,-7.357455536280097519e-01,1.200996333626334067e+00,-1.658581030679137314e+00,4.595449419004230540e-01,3.413083973938672022e-01,1.149781912638455417e+00,3.810116762455064143e-01,-2.445601988030101925e-01,-1.655627410500810637e-01,2.693248986743286721e+00,8.264044798159676797e-02,5.970756919475538327e-01,-2.021161759965520943e+00,-8.273568981546812751e-01,5.187680446311246918e-01,-1.614522523521390918e+00,5.493988336672511741e-01,-7.251253544177355126e-01,-1.033851309955475806e+00,-7.288362536282267934e-01,1.527538858144361189e+00,3.334179214902787125e-01,-9.104363777509252298e-01,7.753398523081075355e-01,8.297383440918718600e-01,-3.813081008026406593e-01,9.591736250953240006e-01,1.006749635598235715e+00,8.513319673467323323e-01,-6.737520332390571909e-01,-1.179051892775821786e+00,-1.692867324200962420e+00,-6.555146391475480394e-01,-3.678109583696348994e-01,-2.864360861176714623e-01,-4.720352075153966265e-02,1.732988549210097817e+00,-3.395771732315737701e-01,-4.877411658967403807e-02,-1.817591838949574434e+00,2.227971464538040625e+00,-1.315907400695111251e+00,-7.068547044893566111e-01,6.957220468701652560e-01,2.461924382181746307e-01,1.643186270299070051e+00,7.200136557275077509e-01,-8.128405123786018593e-02,1.044083868844358332e+00,1.161307945868372604e+00,-6.601587613821376932e-01,9.630293861642394981e-01,-2.222611626984100919e-01,-1.034779075855028485e-01,1.429332830289055944e-01,-3.807808723407529738e-01,-4.345911478260123806e-01,9.847208482486918824e-01,-1.528938905350083033e+00,-1.061626945459187565e+00,6.747339831104918195e-01,-7.289945915915559127e-02,9.915126520227831586e-01,3.579322781234572370e-01,-1.333704659043652319e+00,6.283441927758608159e-02,5.345478010892167342e-01,2.340396585333204826e-01,-4.682741736274494970e-01,-2.739403201202016414e-01,-5.600851557607554598e-01,-1.325197081601180438e+00,-1.462739564847735707e+00,3.900209560943684872e-01,-8.714583655289032116e-01,5.755984274520590249e-01,-5.950674874515302637e-01,-1.313148586714948607e+00,-4.079436352245479624e-01,2.094374972418053371e+00,-9.561077918303073631e-02,6.458666683322313862e-01,1.688038099240770640e-01,-1.405198036166461550e+00,1.448963246023169837e+00,-2.478218098239347855e-01,-1.310512564718694595e+00,-5.122335084433344843e-01,-2.062440949741985163e-01,7.494795235012257084e-01,-6.807631806102801830e-01,2.620345599983931795e+00,-9.371689825086071401e-01,6.119949622310286719e-01,-1.973972741411611942e+00,-1.236986662592995112e-01,3.672342793221148871e-01,-1.119583253822619584e+00,1.000000000000000000e+00
1.499045481041669792e+00,4.344766511841711143e-01,-3.176404648464273284e-01,4.236775016279754613e-01,-5.933141619367828801e-01,1.251379902407576017e+00,1.015298601822175906e+00,3.733900671074874000e-01,6.116920474979232747e-01,-1.477196210101218377e+00,1.466945106744464988e+00,-9.935782126530101621e-02,1.025045649426101546e+00,7.498422235246970935e-01,1.009714767543871794e+00,-1.047762950258954273e+00,-9.204993423159111288e-01,2.248274768820570646e+00,-1.519342073492356837e+00,-1.097610353508708281e+00,4.324399659815945235e-02,4.497972732860987255e-02,-5.400180771324748497e-01,6.160788719192721308e-01,9.020834376005003596e-01,-1.816763290879918474e-02,-2.684898596883967259e-01,-2.226218961514640077e-02,-4.973607919744184036e-01,-1.698236942188849685e+00,3.009244370075457309e-01,7.658357137480409360e-01,-1.539272783239065134e-01,-2.265078181905568755e+00,-5.717150453217523243e-01,9.057220718679298566e-01,-1.438248512536809187e+00,6.958840221037200235e-01,-4.454161283697726237e-01,-1.877515067494089224e-02,-6.858995107838714578e-01,-1.135582509617947045e+00,1.434246468270371722e+00,8.158390325714904856e-01,6.447210295020399107e-01,9.085554822019126231e-01,5.027148723024968957e-01,9.441312557802341576e-01,-6.639007459804149303e-01,1.377686887279045536e+00,1.288431059537329615e+00,3.804819675179392791e-01,-2.879945478850486906e-01,-1.223529218649740180e+00,2.286577742041942807e-01,1.684915179668064589e+00,-1.160837173350998119e+00,1.018075148525606100e+00,-4.714388739065566436e-01,-3.860977848152785108e-01,-1.175458991262868569e+00,-7.524929265669714207e-01,6.467820855611466913e-01,7.711275687567691328e-01,2.358580810766052749e-01,-5.008128647598524275e-01,-1.103557202232238854e+00,6.175846681022596762e-02,-3.649543042166178974e-01,2.111814224374302940e-01,-3.212376998203314016e-01,-2.956647866854629214e-01,1.589606861124630566e-01,3.521924646437223916e-01,1.223921290097734982e+00,-3.369883340746925859e-01,5.454945170522762510e-01,1.803622059032075287e+00,5.720763242275624938e-01,1.164250993564979186e+00,-6.206273392687238211e-01,-7.203556403483432069e-01,-1.593741283849374191e-01,-5.293988521373894918e-02,1.070824517115944730e+00,-7.296839491813547074e-01,-8.862791019758656241e-02,1.074825247013210028e+00,2.155435833986750760e-01,-1.081697030458227647e-02,2.384976214669308203e-01,-1.127552501510862726e+00,-1.143753114241960356e+00,-1.588213751633608117e+00,2.066817873696031871e-01,9.188547498430165161e-01,7.655864846038704652e-01,1.143627992564815177e+00,1.454222219053874721e+00,1.446473844881631110e-01,1.000000000000000000e+00
-6.460771777354890055e-02,1.475964694842459624e+00,-7.010151966770868937e-01,-1.178532620383248020e+00,-3.388794525691017911e-01,-4.557433093342156405e-01,4.832674582102094302e-02,-8.500196911431194824e-01,3.697331447633324664e-01,-5.691120403904832425e-01,1.228203826355872774e+00,-1.194565503439706911e+00,-1.394728160521023219e-01,-3.349142915775115137e-01,2.308899226704679009e-01,9.267044828267068102e-01,2.662109063889429583e-01,-1.285911983512137147e-01,6.912550377652941780e-01,8.430247694161512317e-01,2.691997967043427975e-01,3.875918273064956066e-01,6.466355462956135947e-01,-1.643926725849250259e+00,-3.508052114564563784e-01,3.762339312086634413e-01,-2.916074837743748982e-01,-2.881468896381895739e-01,3.749015427999338179e-01,3.976449740154305301e-01,4.670593545708863203e-01,-7.922234617203056661e-01,-1.417803360554181991e+00,8.043867823525098215e-01,-7.424155074884993821e-01,-8.115253562722761771e-01,-9.017515254120243018e-01,1.151030141335539048e+00,2.120268120864632067e-01,3.425233983845345498e-01,6.895511832274686670e-01,-4.237053041554660754e-02,1.012688462665708444e+00,-1.196803155979558220e+00,-1.085607005754006371e+00,-1.140769465666038540e+00,4.216684975703333671e-01,5.064176961986900372e-01,-4.725820367135033506e-01,-2.324383487887750621e-01,1.268070600795232039e+00,-6.944361959530929163e-01,2.954327912532856981e-01,-6.857158710198697493e-01,1.095974324940169442e+00,6.284261842726677205e-01,-1.398921426004587243e+00,-2.608010296479458812e-01,-2.079006791062920634e+00,9.004555810108298974e-01,2.047308950921435056e+00,-2.180441120000550015e+00,-1.427098690937047554e+00,1.673200835698528677e-01,-1.845881028945342561e-02,-4.108451718051207568e-01,-1.737620017251133797e+00,3.234468299751287468e-01,8.875138519469788490e-01,2.846985448754231651e+00,1.307287922136820990e+00,-1.298715991941236991e+00,-1.189141116176830465e-02,5.920777214487153994e-01,-6.882614475232963214e-01,7.800120015428897435e-01,7.033777899369345610e-01,1.237359715735832921e+00,8.022427532675194817e-01,2.851436501077589392e-01,-6.379317470088854414e-01,-1.293078594493157096e+00,2.190161381539519336e-01,-4.038340917103510064e-01,-3.071972376731428866e-01,1.121790490719368094e+00,1.368924013805860485e+00,-1.235366616253303906e+00,-2.104306059151878072e-01,-4.332051702965666329e-01,3.149086420026717126e-01,-2.266277688976161553e+00,-1.460837985042780396e+00,-1.174949330384056773e-01,7.861152043053155625e-01,7.529073745357404979e-02,6.715070730577019642e-01,1.973083776869864747e-01,1.276289573744115113e+00,1.485887548832180327e+00,1.000000000000000000e+00
-7.604628871654934841e-01,8.836453397875516647e-01,5.081195484670546492e-01,2.504668145083471131e+00,-7.978350190141170195e-01,-1.167355310318184125e-01,-1.032273633315867523e+00,-9.729362321020010862e-01,3.855640216451011737e-01,2.055434205391109548e-01,5.414510939081781382e-01,5.197537274490653392e-01,-2.356387528244110741e-01,-2.425390686981628297e-01,-9.707987324719148381e-01,-7.011543042845946871e-01,-5.680177655794117070e-02,1.970296418420811047e-01,7.107878915885889048e-01,6.088606597921735197e-01,1.557076765565732712e+00,-9.726880924975690457e-01,-2.325854106440694846e-01,-8.853045561977714861e-01,1.277287069362070371e+00,-5.024738881964233572e-01,1.155027452444636227e+00,1.452786133726059248e+00,4.134369634607819588e-01,2.930588277250302243e-01,3.864514548457969462e-02,-3.171060361664229665e-01,-4.373847638280654593e-01,-1.474167237143077236e-01,1.824378390479099998e+00,-1.041855214966180609e+00,2.046092237759904731e-01,7.113059641874001082e-01,-2.843758413423561060e-01,4.160823712415787079e-01,-1.504601812683439954e+00,1.325043146315179721e+00,1.131148711441090304e+00,-9.842589937364926156e-02,-8.798358653050685207e-01,7.928981475869074647e-01,-1.148119466302062852e+00,-1.004624065909601294e+00,-5.360949106868324182e-02,1.518041566988015401e+00,6.405818559353190222e-01,-6.469951699892856345e-01,-1.682097941515502626e+00,4.152041363181407929e-02,2.514217859015979162e-01,-7.278008158880350242e-02,1.806391680231675956e+00,-1.319268896084457021e-01,-2.282120374175769406e+00,-4.071395581763884719e-01,4.546445785474290124e-01,3.868973087519726461e-01,-1.766782862350305128e-01,-3.422181860728217284e-01,-1.999622884798234468e+00,8.577075622153387813e-02,-3.386227760789625174e-01,2.492498820434593809e-01,4.912892740202907116e-01,1.241068372044640933e+00,-9.555651013138680705e-01,-1.293982154515715077e+00,-5.739667311244006642e-01,-7.355932450563071878e-01,-8.254095747162776275e-01,1.444906440868252373e+00,1.484158715382944138e-01,1.972393462628081684e+00,-3.070423024762692406e-03,-1.171876449065961223e+00,-8.081745841977697742e-01,1.024455347043958131e+00,-1.133851736960523660e+00,5.578766442638786183e-01,-3.567525291526606468e-01,-9.298255726647608466e-01,1.386519732148224104e+00,-5.885660363200200251e-01,-8.275710246003673554e-01,-7.889307955282316709e-02,-5.082376928418649298e-01,2.214985900599868440e+00,1.060357293375579602e+00,-5.906924224551629576e-01,-4.753371112584315328e-01,-2.019448275067738496e+00,1.374036510914447007e-01,-7.470593429388069362e-01,8.801138215993356551e-02,-1.966274094904230330e+00,1.000000000000000000e+00
-2.675633598894161178e-02,1.698671306233494160e+00,5.414116123232685235e-02,-7.746821870505410379e-01,-2.046672490982535605e-02,-6.424873618608621662e-02,2.191833140756290987e+00,-3.328419292206865610e-01,-1.203293303222856991e+00,2.145817422743810654e-02,1.955332378392989068e-01,5.622959663541559072e-01,7.557618502313860898e-01,1.955526085509795786e+00,-5.956637016725385703e-01,-6.865497441781847066e-01,-1.854136477154648022e+00,6.616537667157232905e-01,-8.873143654391438817e-01,8.917642799146198174e-01,-4.916349135858454344e-01,1.725957971760367471e+00,-1.433506888980068616e+00,1.022925503352694721e+00,9.038425628127866318e-01,5.265764384642191986e-01,-1.117263698987539744e+00,5.311508203085538726e-01,1.268747407967052154e-01,-1.830256210412665396e+00,1.558272989734662328e+00,-3.456114159169912936e-01,1.481217696024385466e+00,-6.766145010198361398e-02,9.823260632987385055e-01,-8.595251117402818997e-01,2.144349543284837789e-01,1.439419931276772202e-01,-3.236010273926330227e-01,-8.692228139146670474e-01,-3.066800730839432720e+00,-8.457594084935853296e-01,7.005091135757333110e-01,-1.395229548890163374e+00,-1.188133639828618859e+00,-1.434862808364706588e+00,2.088881163105562599e-01,-8.934065850932579878e-01,1.220342977200136625e+00,7.346197071192743788e-01,2.001240639509627994e-01,3.039496665758529281e-01,-7.629480726497018805e-01,-7.626926259947431896e-01,7.110265465820133635e-01,9.133920236370418611e-01,7.022623719135461240e-01,-4.705826564233986931e-01,-3.913220775202836399e-01,-9.317567818050290773e-01,7.682538372578852082e-01,-1.961455562040300693e+00,-2.204236304857035922e+00,-2.004859372450844557e+00,-2.142689282694329567e+00,1.357140901498145258e+00,7.868053635702737525e-01,-1.198596601683054041e+00,-1.059329066874461350e-01,1.465790373848364636e+00,5.001986209124233973e-01,2.114376267970805578e+00,-1.142661340928181612e-01,-6.551589463725652207e-01,-1.081109166687113987e+00,2.364465579944514603e-02,9.360643915869674148e-01,9.912503326929000824e-02,-3.581949996430141003e-01,1.256520435317212803e+00,5.288920961330045856e-01,-1.134364966199077618e-01,-7.665912734450883725e-01,-2.544427915317947209e-01,4.727472227569056717e-01,-7.803488761150911834e-01,-1.233652938767492380e+00,-4.801512566016825634e-01,-4.920969207773830123e-02,1.363290165165777168e+00,-1.160037369862519263e+00,2.267480969328491414e-01,-2.775714733072314755e-01,-2.279407859227275401e-01,1.539366302884256577e+00,8.121213732536763930e-02,-9.135549117157787391e-01,8.887467215456054115e-01,8.152406833068627234e-01,-1.001171111921613566e+00,0.000000000000000000e+00
-1.192936729687044783e+00,4.105197247070703215e-01,-3.296891874162239527e-02,-4.705827047089278792e-01,1.056298507988369773e+00,-5.922806960357578365e-01,4.215629025033875155e-01,1.174644367950787860e+00,-3.391308601481853313e-01,-1.829098734729224462e+00,-4.030677833948491662e-01,1.892837415754382302e-01,1.003005942762807523e+00,-5.211606902358986160e-01,1.723093446463214162e+00,-1.298822378733741623e+00,1.641436645473213773e-01,-2.391630337092049696e-01,1.347090893139978984e+00,-1.473647180781941790e+00,4.256347581359232746e-01,-2.442316318947109766e-01,1.529140949685990236e+00,-8.285586812225816944e-01,4.153182624944369850e-01,-8.381915404378484924e-01,1.880621774228491139e-01,-3.693648727307722868e-01,-3.852297552574248107e-01,-1.987435304770647670e+00,4.145840643580968599e-01,-1.082239136951850034e+00,-1.116679615051891394e+00,-1.555283405558774534e+00,-1.056049358398987170e+00,5.004797663291860044e-01,4.511732884864090853e-01,6.637109605412290225e-01,-1.026980892844810755e+00,2.147816255727238166e-01,-6.153835330041209639e-01,9.547296883383157295e-01,4.260139548443020452e-01,-6.565183267136122103e-01,1.040575535318237099e+00,5.073443406413246093e-01,-1.387002826913824816e+00,-1.671522181331575707e+00,-1.347685820526617562e+00,1.649181716526638031e+00,-1.015462626036430338e+00,1.876140207681821215e+00,-1.067318583054392978e+00,-1.173865055277344416e+00,8.799524810632624039e-01,9.255233109024361138e-01,5.558251736336190518e-01,6.761102937916445565e-01,-8.016217753583334549e-01,8.330031954806494943e-01,2.399966717186018672e-01,-3.652753895838926623e-01,9.461989778476770363e-02,1.060645818149278385e+00,3.918506029578166516e-01,-2.157802092700346730e+00,8.912278712918771939e-01,8.146387134625491244e-01,-3.790646796405541807e-01,1.167482932191230283e-01,1.127397511593320467e-01,-1.979459575976768360e+00,-4.016703090941095011e-01,-3.629770779469078112e-01,-1.587268688532955663e-01,-5.258477638676445354e-01,6.628417692233820047e-01,-8.091288985646568621e-01,9.100771660235524863e-01,6.157420833970997931e-01,1.360418387801591633e+00,1.733799034137053718e+00,1.740451821415559097e+00,-1.185617964368028465e+00,3.441858355951282200e-01,-7.177862563134087548e-01,3.280299589689117834e+00,6.140713589847901499e-01,1.416311989693793905e+00,4.353695034984887413e-01,-2.635443085703137012e+00,-7.835650316162241502e-01,-6.855829406863077624e-01,-3.901352775636263148e-01,3.595683002534297845e-01,5.013327244143649386e-01,-2.627336439716590366e+00,-2.369195641760629412e-01,-4.858761213856591654e-01,1.381038323702491244e+00,1.000000000000000000e+00
